"subject","condition","pretty_condition","study","term","mode","q","question","correct","rt_s","response","num_o","ROTATION","SHAPE"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,132.946,"O",1,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,10.82,"EG",2,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,30.796,"OX",2,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,78.85,"G",1,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,29.483,"I",1,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,18.094,"E",1,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,18.196,"LM",2,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,7.534,"G",1,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,12.801,"HN",2,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,17.992,"X",1,"45","TRI"
"6K8C3","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,115.281,"AGX",3,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,24.861,"F",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,27.961,"K",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,37.588,"F",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,15.99,"B",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,47.174,"Z",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,18.344,"EG",2,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,33.522,"OX",2,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,103.653,"O",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,32.205,"M",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,19.59,"Z",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,19.194,"LM",2,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,12.557,"G",1,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,91.017,"CH",2,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",FALSE,26.509,"BO",2,"45","TRI"
"GDHNU","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,65.162,"FZ",2,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,25.122,"F",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,28.409,"K",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,32.873,"OJ",2,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,10.152,"B",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,115.047,"A",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,10.291,"EG",2,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,25.701,"OX",2,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,121.902,"G",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,21.355,"I",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,87.862,"O",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,10.41,"LM",2,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,10.496,"G",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,148.639,"EF",2,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,51.286,"X",1,"45","TRI"
"3ZSFP","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,108.602,"X",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,44.889,"F",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,11.146,"K",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,37.601,"F",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,45.395,"I",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,27.036,"H",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,9.832,"EG",2,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,35.793,"OX",2,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,25.057,"F",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,31.841,"E",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,40.791,"E",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,12.553,"LM",2,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,11.628,"G",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,24.898,"EF",2,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,12.251,"X",1,"45","TRI"
"JS5YC","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,46.769,"KP",2,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,24.771,"F",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,13.566,"K",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,17.263,"A",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,9.646,"B",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,74.447,"U",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,21.095,"EG",2,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,34.792,"OX",2,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,25.091,"I",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,55.757,"I",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,11.23,"Z",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,13.106,"LM",2,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,16.286,"G",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,19.326,"F",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,13.477,"X",1,"45","TRI"
"2FBFN","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,13.485,"EF",2,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,20.855,"F",1,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,15.42,"K",1,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,24.515,"F",1,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,76.426,"",0,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,53.833,"Z",1,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,16.515,"EG",2,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,21.603,"OX",2,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,70.329,"EF",2,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,31.62,"I",1,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,84.084,"",0,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,9.231,"LM",2,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,7.665,"G",1,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,70.394,"EF",2,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,70.41,"X",1,"45","TRI"
"OFEK9","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,67.276,"CX",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,17.716,"F",1,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",FALSE,13.305,"X",1,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,21.806,"OJ",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,7.039,"B",1,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,29.898,"I",1,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,10.309,"EG",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,18.146,"OX",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,15.567,"JM",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,23.767,"EI",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,11.114,"G",1,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,10.291,"LM",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",FALSE,13.75,"",0,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,36.386,"OX",2,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",FALSE,8.223,"",0,"45","TRI"
"8U9S4","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,14.8,"P",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,7.821,"F",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,13.269,"K",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,13.988,"AH",2,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,33.645,"H",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,43.893,"O",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,8.459,"EG",2,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,49.306,"OX",2,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,58.344,"G",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,52.987,"I",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,35.233,"E",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,16.156,"LM",2,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,5.333,"G",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,50.861,"EF",2,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,17.748,"X",1,"45","TRI"
"PLYNT","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,40.122,"CG",2,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,57.307,"F",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,13.112,"K",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",FALSE,56.991,"A",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",FALSE,19.793,"B",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",FALSE,96.884,"AH",2,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,62.928,"EG",2,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,59.18,"OX",2,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",FALSE,51.966,"DN",2,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",FALSE,95.679,"J",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",FALSE,242.184,"Z",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,27.375,"LM",2,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,13.285,"G",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",FALSE,98.91,"FG",2,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",14,"Which shift(s) end at 3pm?",TRUE,38.633,"X",1,"45","TRI"
"OBHL6","11311221","TRI-45","SGC4C","summer22","asynch",15,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",FALSE,82.393,"C",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",1,"Which shift(s) start at 11 am?",TRUE,25.287,"F",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",2,"Which shift(s) start at the same time as D?",TRUE,7.128,"K",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",3,"Which shift(s) begin when C ends?",TRUE,24.513,"F",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",4,"Which shift(s) end at 4 pm?",TRUE,56.363,"H",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",5,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",TRUE,41.26,"O",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",6,"Which shift(s) are six hours long?",TRUE,9.414,"EG",2,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",7,"Which 2 shifts less than 5 hours long start at the same time?",TRUE,25.402,"OX",2,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",8,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",TRUE,87.521,"G",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",9,"Which shift(s) begins before J begins and ends during B?",TRUE,59.427,"I",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",10,"Which shift(s) end at the same time as F?",TRUE,51.206,"E",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",11,"Which shift(s) start at 12pm?",TRUE,5.83,"LM",2,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",12,"Which shift(s) start at the same time as F?",TRUE,6.857,"G",1,"45","TRI"
"66DH2","11311221","TRI-45","SGC4C","summer22","asynch",13,"Which 2 shifts end when Z begins?",TRUE,15.346,"EF",2,"45","TRI"
