"subject","condition","pretty_condition","term","mode","question","q","answer","correct","rt_s","response","num_o","score_TRI","score_ORTH","score_SAT_left","score_SAT_right","score_TV_max","score_TV_start","score_TV_end","score_TV_duration","score_REF","score_BOTH","score_ABS","score_niceABS","score_TVERSKY","tv_type","score_SATISFICE","sat_type","top_score","top_type","range","int2","interpretation","high_interpretation","score_SCALED","score_STATE"
"LNEF7","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"A ,K ",FALSE,36.038,"  AK",4,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"LNEF7","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E ",FALSE,16.595," E",2,-0.0666666666666667,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"LNEF7","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"E ",FALSE,6.132," E",2,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"LNEF7","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"L ,M ",FALSE,6.796,"  LM",4,1,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",1.125,"Triangular","Triangular","triangular",1,"tri-like"
"LNEF7","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"G ",FALSE,4.748," G",2,1,-0.0625,NA,NA,0.5,1,NA,-0.0625,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"LNEF7","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"E ,F ",FALSE,8.77,"  EF",4,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"LNEF7","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"X ",FALSE,7.355," X",2,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"LNEF7","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"K ,X ",FALSE,59.432,"  KX",4,1,-0.133333333333333,NA,NA,0.666666666666667,-0.117647058823529,NA,NA,0,0,0,1,0.666666666666667,"score_TV_max",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,101.699," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,13.319," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,35.113," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,70.131," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"0A9WN","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"",FALSE,44.607,"",0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,29.162,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"0A9WN","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"O ,X ",FALSE,125.204,"  OX",4,1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"",FALSE,62.415,"",0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"E ",FALSE,18.568," E",2,-0.0666666666666667,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"E ",FALSE,2.438," E",2,1,-0.0625,NA,NA,0.333333333333333,-0.0625,1,-0.0625,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.0625,"Triangular","Triangular","triangular",1,"tri-like"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"E ",FALSE,3.189," E",2,-0.0625,-0.0625,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"I ",FALSE,3.521," I",2,-0.0625,-0.0625,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"0A9WN","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"E ,F ",FALSE,10.94,"  EF",4,1,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,1,"score_TRI",0.566666666666667,"Triangular","Triangular","triangular",1,"tri-like"
"0A9WN","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"X ",FALSE,5.747," X",2,1,-0.0588235294117647,NA,NA,0.25,NA,1,-0.0666666666666667,0,0,0,1,1,"score_TV_end",NA,NA,1,"score_TRI",1.05882352941176,"Triangular","Triangular","triangular",1,"tri-like"
"0A9WN","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"C ",FALSE,9.32," C",2,-0.0625,-0.0666666666666667,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,-0.0588235294117647,"score_TVERSKY",0.00784313725490196,"?","?","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,20.411," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XV09T","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,16.651," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XV09T","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"B ",FALSE,30.555," B",2,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"C ",FALSE,39.278," C",2,-0.0714285714285714,-0.0833333333333333,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,-0.0714285714285714,"score_TRI",0.0119047619047619,"?","?","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"O ",FALSE,14.503," O",2,1,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,1,-0.0769230769230769,"score_TV_start",NA,NA,1,"score_TRI",1.07692307692308,"Triangular","Triangular","triangular",1,"tri-like"
"XV09T","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,15.811,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"XV09T","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"D ,J ,N ,X ",FALSE,32.494,"    DJNX",8,0.3125,-0.266666666666667,NA,NA,0.275,0.3125,0.357142857142857,-0.25,0,0,0,0,0.357142857142857,"score_TV_end",NA,NA,0.357142857142857,"score_TVERSKY",0.623809523809524,"frenzy","frenzy","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"J ",FALSE,22.648," J",2,-0.0666666666666667,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,17.68," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"XV09T","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"B ",FALSE,7.503," B",2,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,9.842,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XV09T","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,7.212," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"XV09T","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"I ,J ",FALSE,12.866,"  IJ",4,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"O ",FALSE,28.601," O",2,-0.0588235294117647,-0.0588235294117647,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,-0.0588235294117647,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"XV09T","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"M ",FALSE,8.674," M",2,-0.0625,-0.0666666666666667,NA,NA,-0.0666666666666667,-0.0588235294117647,NA,NA,0,0,0,0,-0.0588235294117647,"score_TV_start",NA,NA,-0.0588235294117647,"score_TVERSKY",0.00784313725490196,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"Z ",FALSE,108.09," Z",2,0,-0.0833333333333333,NA,NA,0,0,-0.0714285714285714,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0.0833333333333333,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"C ,D ",FALSE,59.004,"  CD",4,-0.0833333333333333,-0.0833333333333333,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,-0.0769230769230769,"score_TVERSKY",0.0064102564102564,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"U ",FALSE,39.523," U",2,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,47.182," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"9Z01R","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"F ",FALSE,44.145," F",2,-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,12.339,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"9Z01R","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"O ,X ",FALSE,31.908,"  OX",4,1,-0.133333333333333,NA,NA,0.25,1,-0.142857142857143,-0.125,0,0,0,1,1,"score_TV_start",NA,NA,1,"score_TRI",1.13333333333333,"Triangular","Triangular","triangular",1,"tri-like"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"E ",FALSE,27.996," E",2,-0.0666666666666667,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.06666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"F ",FALSE,39.046," F",2,-0.0666666666666667,-0.0666666666666667,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.0666666666666667,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"B ",FALSE,13.758," B",2,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"Z ,X ",FALSE,18.754,"  XZ",4,-0.125,-0.125,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.125,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"",FALSE,67.302,"",0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"B ,F ",FALSE,35.217,"  BF",4,0.433333333333333,0.433333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.433333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"9Z01R","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"",FALSE,31.597,"",0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"9Z01R","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"",FALSE,12.856,"",0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,0,"score_TV_max",NA,NA,0,"score_TRI",0,"blank","blank","neutral",0,"unknown"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,13.829," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,18.425," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"Z ",FALSE,16.429," Z",2,0,1,NA,NA,-0.125,-0.0833333333333333,0,-0.0909090909090909,0,0,0,0,0,"score_TV_end",NA,NA,1,"score_ORTH",1,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"U ",FALSE,7.863," U",2,-0.0714285714285714,1,NA,NA,-0.0769230769230769,-0.0714285714285714,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_start",NA,NA,1,"score_ORTH",1.07142857142857,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?",5,"C ",FALSE,27.922," C",2,-0.0909090909090909,-0.0769230769230769,NA,NA,-0.142857142857143,-0.0769230769230769,-0.0833333333333333,NA,0,0,0,0,-0.0769230769230769,"score_TV_start",NA,NA,-0.0769230769230769,"score_TVERSKY",0.013986013986014,"?","?","neg.trans",-0.5,"unknown"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) are six hours long?",6,"E ,G ",FALSE,8.136,"  EG",4,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"F6QWV","11115","11115","winter22","asynch","Which 2 shifts less than 5 hours long start at the same time?",7,"B ,F ",FALSE,12.864,"  BF",4,-0.125,1,NA,NA,-0.2,-0.125,-0.142857142857143,-0.125,0,0,0,0,-0.125,"score_TV_start",NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) under 7 hours long starts before B starts, and ends after X ends?",8,"I ,J ",FALSE,36.119,"  IJ",4,-0.133333333333333,-0.133333333333333,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,-0.133333333333333,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) begins before J begins and ends during B?",9,"I ",FALSE,14.241," I",2,1,1,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,1,"score_TRI",0,"both tri + orth","both tri + orth","pos.trans",0.5,"tri-like"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) end at the same time as F?",10,"J ",FALSE,19.397," J",2,-0.0625,-0.0625,NA,NA,-0.0714285714285714,-0.0625,-0.0625,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,-0.0625,"score_TRI",0,"?","?","neg.trans",-0.5,"unknown"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) start at 12pm?",11,"B ,F ",FALSE,10.234,"  BF",4,-0.125,1,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,1,"score_ORTH",1.125,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) start at the same time as F?",12,"B ",FALSE,4.806," B",2,-0.0625,1,NA,NA,-0.0666666666666667,-0.0625,NA,-0.0625,0,0,0,0,-0.0625,"score_TV_start",NA,NA,1,"score_ORTH",1.0625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Which 2 shifts end when Z begins?",13,"X ",FALSE,19.281," X",2,-0.0666666666666667,0.5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.5,"score_ORTH",0.566666666666667,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Which shift(s) end at 3pm?",14,"B ",FALSE,20.324," B",2,-0.0588235294117647,1,NA,NA,-0.0714285714285714,NA,-0.0588235294117647,-0.0666666666666667,0,0,0,0,-0.0588235294117647,"score_TV_end",NA,NA,1,"score_ORTH",1.05882352941176,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"F6QWV","11115","11115","winter22","asynch","Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?",15,"B ,E ",FALSE,16.484,"  BE",4,-0.125,0.5,NA,NA,-0.133333333333333,-0.117647058823529,NA,NA,0,0,0,0,-0.117647058823529,"score_TV_start",NA,NA,0.5,"score_ORTH",0.625,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"0AXM8","11115","11115","winter22","asynch","Which shift(s) start at 11 am?",1,"A ",FALSE,24.516," A",2,-0.0769230769230769,1,NA,NA,-0.0833333333333333,-0.0769230769230769,-0.0714285714285714,NA,0,0,0,0,-0.0714285714285714,"score_TV_end",NA,NA,1,"score_ORTH",1.07692307692308,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"0AXM8","11115","11115","winter22","asynch","Which shift(s) start at the same time as D?",2,"E ",FALSE,9.968," E",2,-0.0833333333333333,1,NA,NA,-0.111111111111111,-0.0909090909090909,-0.0769230769230769,-0.0769230769230769,0,0,0,0,-0.0769230769230769,"score_TV_end",NA,NA,1,"score_ORTH",1.08333333333333,"Orthogonal","Orthogonal","orthogonal",-1,"orth-like"
"0AXM8","11115","11115","winter22","asynch","Which shift(s) begin when C ends?",3,"A ",FALSE,28.787," A",2,-0.0833333333333333,-0.1,NA,NA,0.166666666666667,-0.0833333333333333,-0.0833333333333333,0.333333333333333,0,0,0,0,0.333333333333333,"score_TV_duration",NA,NA,0.333333333333333,"score_TVERSKY",0.433333333333333,"?","?","neg.trans",-0.5,"unknown"
"0AXM8","11115","11115","winter22","asynch","Which shift(s) end at 4 pm?",4,"D ,E ",FALSE,14.213,"  DE",4,-0.142857142857143,-0.166666666666667,NA,NA,-0.153846153846154,-0.142857142857143,-0.142857142857143,NA,0,0,0,0,-0.142857142857143,"score_TV_start",NA,NA,-0.142857142857143,"score_TRI",0.0238095238095238,"?","?","neg.trans",-0.5,"unknown"
